repo_name,stars
browser-use/jev-ultrafast,29.0
NandhaKishorM/laya,29.0
eternity4719/HowToLiveBetter,27.0
mizorewww/laya-mlx,16.0
FailproofAI/failproofai,13.0
cloudflare/security-audit-skill,13.0
tamaratran/fast-jev-compaction,11.0
google/ax,11.0
Open-Dev-Society/OpenStock,11.0
robbietilton/Compositor,11.0
emilkowalski/skills,10.0
bespokelabsai/nimble,10.0
obra/superpowers,10.0
addyosmani/agent-skills,9.0
BuilderIO/agent-native,8.0
alibaba/open-code-review,8.0
pallavi-shekhar/ai-engineering-interview-questions-company-wise,8.0
tt-a1i/archify,7.0
Tencent/WeKnora,7.0
NVlabs/SoL-Pi,7.0
TianyuCodings/NanoJev,7.0
hypit-ai/hypit,7.0
anthropics/claude-code,7.0
affaan-m/ECC,7.0
deepseek-ai/deepseek-harness,7.0
vladelaina/BongoCat,6.0
mattpocock/skills,6.0
DietrichGebert/ponytail,6.0
rmalde/minecraft-agent,6.0
coder/coder,6.0
trycua/cua,6.0
bilawalsidhu/gods-eye-view,6.0
FareedKhan-dev/train-llm-from-scratch,6.0
sindresorhus/awesome,5.0
PsycheNavigator/AutoCad,5.0
ShatterPythonConceal/Avira-Prime-Desktop-2026,5.0
Granitevorampart/Cinema-4D,5.0
earendil-works/pi,5.0
ruanyf/weekly,5.0
PotterScissors/Ads-Blocker,5.0
bojieli/ai-agent-book,5.0
zhouxiaoka/autoclip,5.0
mcncarl/jianying-headless,5.0
typesafe-ai/skills,5.0
rapidlieutenantfix43/Boris-FX-Sapphire,4.0
x4gpanell/PasarGuard,4.0
agent-substrate/substrate,4.0
Dudude-bit/rubick,4.0
VoltAgent/awesome-design-md,4.0
paperless-ngx/paperless-ngx,4.0
