repo_name,stars
MadsLorentzen/ai-job-search,21.0
asgeirtj/system_prompts_leaks,11.0
Leonxlnx/taste-skill,10.0
SmartlyDressedGames/U3-SDK,9.0
diegosouzapw/OmniRoute,9.0
langchain-ai/openwiki,8.0
x4gKing/X4G,8.0
Graphify-Labs/graphify,7.0
Shpigford/knockoff,7.0
Diolinux/PhotoGIMP,6.0
iOfficeAI/OfficeCLI,6.0
mattpocock/skills,6.0
Zackriya-Solutions/meetily,5.0
kyutai-labs/pocket-tts,5.0
ogulcancelik/herdr,5.0
isjiamu/gzh-design-skill,4.0
TencentCloud/CubeSandbox,4.0
027xiguapi/code-box,4.0
nextlevelbuilder/ui-ux-pro-max-skill,4.0
Panniantong/Agent-Reach,4.0
farion1231/cc-switch,4.0
bradautomates/claude-video,4.0
twentyhq/twenty,4.0
VoltAgent/awesome-design-md,3.0
teamchong/pxpipe,3.0
alibaba/page-agent,3.0
browser-use/browser-use,3.0
anomalyco/opencode,3.0
pewdiepie-archdaemon/odysseus,3.0
jamiepine/voicebox,3.0
hesreallyhim/awesome-claude-code,3.0
oomol-lab/open-connector,3.0
affaan-m/ECC,3.0
usestrix/strix,3.0
UpperArtisanReady/microsoft-365,3.0
JSingletonAI/DejaVu,3.0
anthropics/jacobian-lens,3.0
msitarzewski/agency-agents,3.0
AhmadIbrahiim/Website-downloader,3.0
generative-computing/mellea,3.0
garrytan/gstack,3.0
getpaseo/paseo,3.0
headroomlabs-ai/headroom,3.0
obra/superpowers,3.0
garrytan/gbrain,2.0
Augani/openreel-video,2.0
simonlin1212/a-stock-data,2.0
Yuan1z0825/nature-skills,2.0
interviewstreet/hiring-agent,2.0
karust/openserp,2.0
