repo_name,today_stars,avg7,accel
unicity-sphere/sphere,57.0,2.0,19.0
unicity-sphere/sphere-sdk-connect-example,41.0,3.0,10.25
Panniantong/Agent-Reach,20.0,1.4285714285714286,8.235294117647058
