repo_name,stars
deepseek-ai/deepseek-harness,36.0
harry0703/MoneyPrinterTurbo,13.0
jdshfhds/northcinder,12.0
anywhere-labs/deepseek-harness-desktop,9.0
public-apis/public-apis,9.0
awesome-dsh-plugin/awesome-dsh-plugin,9.0
amadeusprotocol/node,9.0
s1dashu/ip-as-logo-skill,8.0
truefoundry/trueforge,8.0
NousResearch/hermes-agent,7.0
cathrynlavery/diagram-design,7.0
mukul975/Anthropic-Cybersecurity-Skills,6.0
llm-as-a-verifier/llm-as-a-verifier,6.0
basecamp/omarchy,6.0
bisnuray/RestrictedContentDL,5.0
Tiger3807861189/J-Space-Cognition-Suite-V3.6,5.0
GaleMindPersist/libreoffice-ultimate,5.0
volcengine/OpenViking,5.0
tt-a1i/archify,5.0
dirtyalert/teamviewer-id-fix,4.0
santifer/career-ops,4.0
SapphireToucan/diskgenius-shift,4.0
ChartQuality/outline-vpn-apex,4.0
virgiliojr94/book-to-skill,4.0
steelfrostcrucible/iobit-driver-booster-craft,4.0
earlybomber/twitch-clips-vod-downloader,4.0
Fixairectifier/fps-booster-toolkit,4.0
ifixai-ai/iFixAi,4.0
cordiverse/cordis,4.0
Agentziseparator/driverpack-solution-premium,4.0
holaboss-ai/holaOS,4.0
hairduelistoversee/iroot-craft,4.0
internet-court/internet-court-skill,4.0
obra/superpowers,4.0
ropefletcherroof/xevil-suite,4.0
southsergeantsever/pia-vpn-vault,4.0
ChunkAdvisorPull/input-lag-fix-pro,4.0
usestrix/strix,4.0
yetone/cumora,4.0
browser-use/macos-harness,4.0
Spore-Community/Spore-ModAPI,4.0
QAI-brain/awesome-QAI-Papers-QTL,4.0
ApprenticeClaim/capmonster-master,4.0
guillaumemeyer/watermarks-remover,4.0
TributaryRaja/adspower-toolkit,4.0
diegosouzapw/OmniRoute,3.0
semantica-agi/semantica,3.0
c2g-dev/city2graph,3.0
PrimeIntellect-ai/prime-agent,3.0
thedotmack/claude-mem,3.0
