repo_name,stars
mvanhorn/last30days-skill,50.0
harry0703/MoneyPrinterTurbo,27.0
Leonxlnx/taste-skill,22.0
pewdiepie-archdaemon/odysseus,21.0
RyanCodrai/turbovec,20.0
chopratejas/headroom,19.0
farion1231/cc-switch,18.0
refactoringhq/tolaria,17.0
multica-ai/andrej-karpathy-skills,16.0
Panniantong/Agent-Reach,15.0
diffusionstudio/lottie,15.0
affaan-m/ECC,14.0
colbymchenry/codegraph,13.0
NousResearch/hermes-agent,13.0
microsoft/markitdown,13.0
nexu-io/open-design,11.0
santifer/career-ops,11.0
obra/superpowers,11.0
safishamsi/graphify,10.0
MSNightmare/RoguePlanet,10.0
mattpocock/skills,10.0
phuryn/pm-skills,10.0
pbakaus/impeccable,10.0
codecrafters-io/build-your-own-x,9.0
agent0ai/dox,9.0
ruvnet/ruflo,8.0
ruvnet/RuView,8.0
DigitalPlatDev/FreeDomain,8.0
hugohe3/ppt-master,8.0
Egonex-AI/Understand-Anything,8.0
msitarzewski/agency-agents,8.0
JuliusBrussee/caveman,8.0
WaveStoryCourtyard/DiscordFix,7.0
Andyyyy64/whichllm,7.0
vinta/awesome-python,7.0
Imbad0202/academic-research-skills,7.0
OpenCut-app/OpenCut,6.0
QuantumNous/new-api,6.0
NoopApp/noop,6.0
TapXWorld/ChinaTextbook,6.0
epoko77-ai/im-not-ai,6.0
op7418/guizang-ppt-skill,6.0
google/skills,6.0
lfnovo/open-notebook,6.0
maziyarpanahi/openmed,6.0
luke8086/gentleos32,6.0
BigPizzaV3/CodexPlusPlus,6.0
sindresorhus/awesome,6.0
roboflow/supervision,5.0
rtk-ai/rtk,5.0
