repo_name,stars
block/buzz,11.0
mattpocock/skills,6.0
stablyai/orca,5.0
diegosouzapw/OmniRoute,5.0
1jehuang/jcode,4.0
floci-io/floci,4.0
agentscope-ai/QwenPaw,4.0
CoreBunch/Instatic,4.0
firecrawl/firecrawl,4.0
andrewyng/openworker,4.0
sindresorhus/awesome,3.0
HKUDS/DeepTutor,3.0
ruvnet/RuView,3.0
MadsLorentzen/ai-job-search,3.0
avelino/awesome-go,3.0
iOfficeAI/OfficeCLI,3.0
k1tbyte/Wand-Enhancer,3.0
yorukot/superfile,3.0
anthropics/claude-cookbooks,3.0
zeus-panel/ZEUS-PANEL,3.0
jordan-gibbs/hyperresearch,2.0
General-Cyberaware/Luvdisc-Spec-LLVM,2.0
Eldergenix/Durable-agent-harness,2.0
slvDev/esp32-ai,2.0
Nutlope/hallmark,2.0
asgeirtj/system_prompts_leaks,2.0
opengeos/GeoLibre,2.0
egoist/kero,2.0
supabase/supabase,2.0
virgiliojr94/book-to-skill,2.0
Fincept-Corporation/FinceptTerminal,2.0
lopopolo/harness-engineering,2.0
simplex-chat/simplex-chat,2.0
anthropics/skills,2.0
oomol-lab/open-connector,2.0
harry0703/MoneyPrinterTurbo,2.0
thedotmack/claude-mem,2.0
electricsheephq/evaos-code-review-bot-neondiff,2.0
HBAI-Ltd/Toonflow-app,2.0
lightpanda-io/browser,2.0
ayghri/i-have-adhd,2.0
baidu/Unlimited-OCR,2.0
Tracer-Cloud/opensre,2.0
citrolabs/ego-lite,2.0
NanmiCoder/MediaCrawler,2.0
pbakaus/impeccable,2.0
blader/humanizer,2.0
l0ng-ai/tty7,2.0
JustVugg/colibri,2.0
rohitg00/ai-engineering-from-scratch,2.0
