repo_name,stars
DeusData/codebase-memory-mcp,55.0
calesthio/OpenMontage,52.0
XxHuberrr/Mineradio,49.0
DietrichGebert/ponytail,47.0
simplex-chat/simplex-chat,41.0
topoteretes/cognee,41.0
bikini/exploitarium,41.0
deepseek-ai/DeepSpec,39.0
Panniantong/Agent-Reach,35.0
google-labs-code/design.md,27.0
mattpocock/skills,26.0
xbtlin/ai-berkshire,25.0
anomalyco/opencode,25.0
JCodesMore/ai-website-cloner-template,21.0
cobusgreyling/loop-engineering,21.0
headroomlabs-ai/headroom,21.0
opendatalab/MinerU,21.0
multica-ai/andrej-karpathy-skills,20.0
baidu/Unlimited-OCR,19.0
affaan-m/ECC,19.0
firecrawl/firecrawl,18.0
makerspet/oomwoo,18.0
TieNoviceTake/Discord-Server-Cloner,18.0
obra/superpowers,17.0
hugohe3/ppt-master,16.0
Leonxlnx/taste-skill,16.0
NanmiCoder/MediaCrawler,15.0
playPlumtown/Plumtown,15.0
NousResearch/hermes-agent,15.0
farion1231/cc-switch,15.0
garrytan/gstack,14.0
pewdiepie-archdaemon/odysseus,14.0
AlexandrosGounis/pdfx,14.0
stablyai/orca,13.0
kunchenguid/no-mistakes,13.0
apple/container,13.0
microsoft/markitdown,13.0
Lolner95/AIGX,12.0
pbakaus/impeccable,12.0
GitHpriyanshu23/Smart-Plant-Doctor,11.0
ripienaar/free-for-dev,11.0
clash-verge-rev/clash-verge-rev,11.0
santifer/career-ops,11.0
codecrafters-io/build-your-own-x,11.0
msitarzewski/agency-agents,11.0
ZhuLinsen/daily_stock_analysis,11.0
antirez/ds4,11.0
rtk-ai/rtk,11.0
colbymchenry/codegraph,11.0
CoreBunch/Instatic,11.0
