repo_name,stars
deepseek-ai/deepseek-harness,104.0
openai/codex,54.0
mattpocock/skills,47.0
ripienaar/free-for-dev,22.0
anywhere-labs/deepseek-harness-desktop,20.0
obra/superpowers,18.0
guillaumemeyer/watermarks-remover,15.0
diegosouzapw/OmniRoute,14.0
truefoundry/trueforge,13.0
firecrawl/firecrawl,13.0
modular/modular,13.0
pathwaycom/arc-task-gen,12.0
cathrynlavery/diagram-design,12.0
harry0703/MoneyPrinterTurbo,11.0
multica-ai/andrej-karpathy-skills,11.0
nexu-io/open-design,10.0
CopilotKit/OpenBot,10.0
AprilNEA/OpenLogi,10.0
DietrichGebert/ponytail,10.0
public-apis/public-apis,10.0
Leonxlnx/taste-skill,10.0
earendil-works/pi,10.0
HiThink-Tech/Financial-API,9.0
NousResearch/hermes-agent,9.0
Wei-Shaw/sub2api,9.0
affaan-m/ECC,8.0
usestrix/strix,8.0
stablyai/orca,8.0
Graphify-Labs/graphify,8.0
akitaonrails/ai-memory,8.0
MengTo/threeui,8.0
volcengine/OpenViking,8.0
dmmulroy/anti-slop,7.0
basecamp/omarchy,7.0
citrolabs/ego-lite,7.0
ayghri/i-have-adhd,7.0
JuliusBrussee/caveman,7.0
santifer/career-ops,7.0
cursor/plugins,7.0
zhaoxuya520/reverse-skill,7.0
msitarzewski/agency-agents,7.0
tw93/Mole,6.0
gastongouron/ironpress,6.0
agentrhq/webcmd,6.0
zhouxiaoka/autoclip,6.0
nextlevelbuilder/ui-ux-pro-max-skill,6.0
donnemartin/system-design-primer,6.0
n8n-io/n8n,6.0
mahlernim/google-timeline-visualizer,6.0
Panniantong/Agent-Reach,6.0
