repo_name,stars
ailyProject/aily-builder,6.0
ailyProject/aily-blockly,4.0
TapXWorld/ChinaTextbook,4.0
corsairdev/corsair,3.0
DietrichGebert/ponytail,3.0
msitarzewski/agency-agents,3.0
firecrawl/firecrawl,3.0
cathrynlavery/diagram-design,3.0
DigitalPlatDev/FreeDomain,3.0
block/buzz,3.0
PrimeIntellect-ai/prime-agent,3.0
MiniMax-AI/MiniMax-H3,3.0
ailyProject/aily-blockly-libraries,3.0
fprice01/restaurant-tycoon-script-hub,3.0
elementalsouls/Claude-BugHunter,2.0
davisdylan39/wearedevs-lua-script-hub,2.0
daniel-young608/99-nights-forest-script-hub,2.0
vinta/awesome-python,2.0
zhaoxuya520/reverse-skill,2.0
yynxxxxx/Codex-X,2.0
Conway-Research/automaton,2.0
burkan2/hSUM,2.0
pingdotgg/t3code,2.0
antvis/Infographic,2.0
practical-tutorials/project-based-learning,2.0
SMNETSTUDIO/WeChat-AI,2.0
twentyhq/twenty,2.0
Recordnimake/Adobe-InDesign-2026,2.0
herdrdev/herdr,2.0
gkd-kit/gkd,2.0
ggml-org/llama.cpp,2.0
semantica-agi/semantica,2.0
jlcodes99/cockpit-tools,2.0
oil-oil/oil-motion,2.0
isaac-schaefer4/humen-pc-visibility-loader,2.0
Panniantong/Agent-Reach,2.0
amap-cvlab/ABot-World,2.0
firecrawl/pdf-inspector,2.0
stablyai/orca,2.0
ZzzLc0405/photo-abstract-editorial,2.0
alchaincyf/nuwa-skill,2.0
xodus-gaming/xodus,2.0
VoltAgent/awesome-design-md,2.0
emilkowalski/skills,2.0
h4ckf0r0day/obscura,2.0
facebookresearch/dinov3,1.0
OpenOSINT/OpenOSINT,1.0
SUPERCILEX/clipboard-history,1.0
nilbuild/developer-roadmap,1.0
ManimCommunity/manim,1.0
