repo_name,stars
msitarzewski/agency-agents,56.0
hasaneyldrm/exercises-dataset,31.0
erincatto/box3d,30.0
usestrix/strix,24.0
mattpocock/skills,18.0
NousResearch/hermes-agent,16.0
DietrichGebert/ponytail,16.0
buildsbyShlok/Berry_Avenue_RP_-_Auto-Farm___Money_Hack,15.0
Panniantong/Agent-Reach,15.0
facebook/astryx,14.0
microsoft/AI-For-Beginners,14.0
jiyun040/Plants_Vs_Brainrots_-_Auto-Plant___ESP,13.0
Leron-X/leronx,13.0
itz-rynx/Disk_Space_Visualizer,13.0
obra/superpowers,12.0
HKUDS/Vibe-Trading,12.0
prithivirathan22/Red_Dead_Redemption_2_Trainer,11.0
aquace/CVE-2026-41940-PoC,11.0
Gustavo818/99_Nights_in_the_Forest_-_Auto_Survive___ESP,11.0
langchain-ai/openwiki,11.0
pewdiepie-archdaemon/odysseus,11.0
google-research/tabfm,11.0
rtk-ai/rtk,10.0
microsoft/markitdown,10.0
DeusData/codebase-memory-mcp,10.0
KittenML/KittenTTS,10.0
diegosouzapw/OmniRoute,10.0
calesthio/OpenMontage,10.0
JuliusBrussee/caveman,10.0
asad7coder/Boot_Time_Manager,10.0
baairon/torlink,10.0
firecrawl/firecrawl,10.0
multica-ai/andrej-karpathy-skills,10.0
asgeirtj/system_prompts_leaks,10.0
rabeelaimony/Archive_Password_Recovery,10.0
google/copybara,9.0
omaralhaded19/Privacy_Cleaner,9.0
Leonxlnx/taste-skill,9.0
QED-san/Minecraft_AutoMiner_Pro,9.0
itsbalihere/Barry_s_Prison_Run_-_Auto-Escape___ESP,9.0
nextlevelbuilder/ui-ux-pro-max-skill,9.0
mathyasser4-art/Macro_Recorder,9.0
AnujGupta45/File_Version_Control__Local_,9.0
yogananda151/Medium_Auto-Clap___Comment_Bot,9.0
pawanlaksahan/Elden_Ring_Rune_Farm___God_Mode,9.0
didulos/Blue_Lock_Rivals_-_Auto-Farm___Aimbot,9.0
anomalyco/opencode,9.0
unicity-sphere/sphere,9.0
mdrayhanbhuiyan/Battlefield_6_Trainer___ESP,8.0
FallenRaven01/Fortnite_Aimbot___ESP_2026,8.0
