repo_name,stars
tt-a1i/archify,26.0
THU-MAIC/OpenMAIC,13.0
nestmotormanshow98/Universal-Trading-Bot,11.0
yanliudesign/mono-color-skill,10.0
SunCharacterize/CoomerDL,10.0
sapientinc/PRAXIST,10.0
deepseek-ai/deepseek-harness,8.0
K-Dense-AI/scientific-agent-skills,7.0
bilawalsidhu/gods-eye-view,7.0
zhaoxuya520/reverse-skill,7.0
BytePioneer-AI/codex-host,7.0
iv-org/invidious,7.0
stablyai/orca,7.0
NousResearch/hermes-agent,6.0
soirihiroka/shrimply,6.0
every-app/open-seo,6.0
tailscale/tailcat,6.0
openJiuwen-ai/jiuwenswarm,5.0
wang2122/sprix-sage-router,5.0
hugohe3/ppt-master,5.0
azureservantsoar/KMS-Pico-Utility,5.0
microsoft/markitdown,5.0
pollen-robotics/microduck,5.0
boyang-hu/website-rebuild-skill,4.0
jingyaogong/minimind,4.0
p-e-w/heretic,4.0
ProtectorUpgrade/Driver-Booster-Professional,4.0
mattpocock/skills,4.0
torvalds/linux,4.0
laoma2053/awesome-zhuiju-free,4.0
abi/screenshot-to-code,4.0
rohitg00/ai-engineering-from-scratch,4.0
majd/ipatool,4.0
n1tr00-10/tiktok-signature,4.0
GangTailorUpgrade/CoomeRtool,4.0
DietrichGebert/ponytail,4.0
herdrdev/herdr,4.0
kaifcodec/user-scanner,4.0
public-apis/public-apis,4.0
obra/superpowers,3.0
Sunshugirder/Cinema-4D-Software,3.0
CYQawa/YunX,3.0
blader/humanizer,3.0
diegosouzapw/OmniRoute,3.0
OpenTS-Developers/OpenTS,3.0
TableProApp/TablePro,3.0
zubair-trabzada/geo-seo-claude,3.0
addyosmani/agent-skills,3.0
pbakaus/impeccable,3.0
irinabuht12-oss/marketing-skills,3.0
