repo_name,stars
deepseek-ai/deepseek-harness,31.0
cathrynlavery/diagram-design,11.0
harry0703/MoneyPrinterTurbo,9.0
guillaumemeyer/watermarks-remover,8.0
mattpocock/skills,8.0
anywhere-labs/deepseek-harness-desktop,8.0
stablyai/orca,7.0
public-apis/public-apis,7.0
AprilNEA/OpenLogi,7.0
amadeusprotocol/node,7.0
s1dashu/ip-as-logo-skill,6.0
Leutenegger/watermarks-remover,6.0
earendil-works/pi,6.0
firecrawl/firecrawl,6.0
byoungd/up,5.0
arvin341az-glitch/RVG,5.0
santifer/career-ops,5.0
DigitalPlatDev/FreeDomain,5.0
sindresorhus/awesome,5.0
dob323/session-kit,4.0
D4Vinci/Scrapling,4.0
Tiger3807861189/J-Space-Cognition-Suite-V3.6,4.0
walkinglabs/learn-harness-engineering,4.0
mukul975/Anthropic-Cybersecurity-Skills,4.0
akitaonrails/ai-memory,4.0
codecrafters-io/build-your-own-x,3.0
QAI-brain/Qbrain,3.0
securo-finance/securo,3.0
debpalash/VoiceStudio,3.0
basecamp/omarchy,3.0
multica-ai/andrej-karpathy-skills,3.0
Ariescar/anyCreature,3.0
emilkowalski/skills,3.0
multica-ai/multica,3.0
truefoundry/trueforge,3.0
andrew-waters/orchard,3.0
volcengine/OpenViking,3.0
calesthio/OpenMontage,3.0
awesome-dsh-plugin/awesome-dsh-plugin,3.0
csyqlz/VOZEB-PRO,3.0
babalae/better-genshin-impact,3.0
pipeshub-ai/pipeshub-ai,3.0
QAI-brain/awesome-QAI-Papers-QCNN,3.0
nexu-io/open-design,3.0
NanoNets/Graft,3.0
chaitanyagiri/munder-difflin,3.0
iAmCorey/Wake,3.0
rektdeckard/departure-mono,3.0
langchain-ai/langgraph,3.0
geeklee/srt-whiteboard-animation,2.0
